ano;cod_ies;nome_ies;sigla_ies;categoria_adm;organizacao_acad;uf;igc_continuo;igc_faixa;nome_google_place;latitude;longitude;endereco;endereco_detalhe
2018;160;FACULDADE FRASSINETTI DO RECIFE;FAFIRE;Privada sem fins lucrativos;Faculdade;PE;2,55028;3;Faculdade Frassinetti do Recife;-8.0587308;-34.8892273;Av. Conde da Boa Vista, 921 - Boa Vista, Recife - PE, 50060-002, Brasil;W4R6+G8 Boa Vista, Recife - PE
2018;161;CENTRO UNIVERSITÁRIO ASSUNÇÃO;UNIFAI;Privada sem fins lucrativos;Centro Universitário;SP;2,56971;3;UNIFAI;-23.5976729;-46.6347293;R. Afonso Celso, 671/711 - Vila Mariana, São Paulo - SP, 04119-060, Brasil;C928+W4 Vila Mariana, São Paulo - SP
2018;162;CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO;FEBASP;Privada sem fins lucrativos;Centro Universitário;SP;2,53919;3;Belas Artes - Unidade 3;-23.5813628;-46.64860849999999;R. José Antônio Coelho, 879 - Vila Mariana, São Paulo - SP, 04011-062, Brasil;C992+FH Vila Mariana, São Paulo - SP
2018;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Privada com fins lucrativos;Universidade;RJ;2,70188;3;Universidade Estácio de Sá;-25.4317116;-49.2412014;Av. Sen. Souza Naves, 1715 - Cristo Rei, Curitiba - PR, 80050-040, Brasil;HQ95+8G Cristo Rei - Matriz, Curitiba - PR
2018;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Privada com fins lucrativos;Universidade;RJ;3,04546;4;Universidade Veiga de Almeida;-22.9118129;-43.2213347;R. Ibituruna, 108 - Maracanã, Rio de Janeiro - RJ, 20271-020, Brasil;3QQH+7F Maracanã, Rio de Janeiro - RJ
2018;166;FAI - CENTRO DE ENSINO SUPERIOR EM GESTÃO, TECNOLOGIA E EDUCAÇÃO;;Privada sem fins lucrativos;Faculdade;MG;2,80604;3;FAI Centro de Ensino Superior em Gestão, Tecnologia e Educação;-22.260231;-45.7028275;Av. Antônio de Cássia, 472 - Jardim Santo Antônio, Santa Rita do Sapucaí - MG, 37540-000, Brasil;P7QW+WV Jardim Santo Antônio, Santa Rita do Sapucaí - MG
2018;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Privada sem fins lucrativos;Universidade;SP;2,6664;3;Universidade Metodista de São Paulo - Polo Curitiba;-25.4270332;-49.2602707;Rua XV de Novembro, 1456 - sala 201 - Centro, Curitiba - PR, 80060-000, Brasil;HPFQ+5V Centro - Matriz, Curitiba - PR
2018;170;FACULDADES DA FUNDAÇÃO DE ENSINO DE MOCOCA;FAFEM;Privada sem fins lucrativos;Faculdade;SP;1,739;2;FUNVIC - Faculdade de Mococa;-21.4884711;-47.0098839;Av. Monsenhor Demóstenes Pontes, 2131 - Jardim Sao Jose, Mococa - SP, 13736-260, Brasil;GX6R+J2 Jardim Sao Jose, Mococa - SP
2018;171;FACULDADE DE DIREITO DO SUL DE MINAS;FDSM;Privada sem fins lucrativos;Faculdade;MG;3,30318;4;Faculdade de Direito do Sul de Minas;-22.2279007;-45.9406004;Av. Dr. João Beraldo, 1075 - Centro, Pouso Alegre - MG, 37551-089, Brasil;Q3C5+RQ Centro, Pouso Alegre - MG
2018;176;UNIVERSIDADE CASTELO BRANCO;UCB;Privada sem fins lucrativos;Universidade;RJ;2,60708;3;Universidade Castelo Branco;-22.8785547;-43.4391761;Av. de Santa Cruz, 1631 - Realengo, Rio de Janeiro - RJ, 21710-255, Brasil;4HC6+H8 Realengo, Rio de Janeiro - RJ
2018;190;ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES;EMSM;Privada sem fins lucrativos;Faculdade;RJ;2,26622;3;Fundação Técnico Educacional Souza Marques;-22.8831015;-43.338519;Av. Ernani Cardoso, 335 - Cascadura, Rio de Janeiro - RJ, 21310-310, Brasil;4M86+QH Cascadura, Rio de Janeiro - RJ
2018;191;FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DE EMPRESAS;FCCAE;Privada sem fins lucrativos;Faculdade;RJ;2,77285;3;;;;;
2018;192;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES;FFCLSM;Privada sem fins lucrativos;Faculdade;RJ;2,01537;3;Fundação Técnico Educacional Souza Marques;-22.8831015;-43.338519;Av. Ernani Cardoso, 335 - Cascadura, Rio de Janeiro - RJ, 21310-310, Brasil;4M86+QH Cascadura, Rio de Janeiro - RJ
2018;193;FACULDADE DE ENGENHARIA SOUZA MARQUES;FESM;Privada sem fins lucrativos;Faculdade;RJ;2,53514;3;Fundação Técnico-Educacional Souza Marques;-22.8827302;-43.3381307;Av. Ernani Cardoso, 335 - Cascadura, Rio de Janeiro - RJ, 21310-310, Brasil;4M86+WP Cascadura, Rio de Janeiro - RJ
2018;194;ESCOLA DE ENFERMAGEM DA FUNDAÇÃO TÉCNICO EDUCACIONAL SOUZA MARQUES;EEFTESM;Privada sem fins lucrativos;Faculdade;RJ;4,07657;5;Fundação Técnico Educacional Souza Marques;-22.8831015;-43.338519;Av. Ernani Cardoso, 335 - Cascadura, Rio de Janeiro - RJ, 21310-310, Brasil;4M86+QH Cascadura, Rio de Janeiro - RJ
2018;195;FACULDADE PRESBITERIANA MACKENZIE RIO;;Privada sem fins lucrativos;Faculdade;RJ;3,19642;4;Faculdade Presbiteriana Mackenzie Rio;-22.9055472;-43.1850593;R. Buenos Aires, 283 - Centro, Rio de Janeiro - RJ, 20061-003, Brasil;3RV7+QX Centro, Rio de Janeiro - RJ
2018;197;FACULDADE DE EDUCAÇÃO SUPERIOR DO PARANÁ;FESPPR;Privada sem fins lucrativos;Faculdade;PR;2,31889;3;Faculdade de Educação Superior do Paraná;-25.4250513;-49.2630918;R. Dr. Faivre, 141 - Centro, Curitiba - PR, 80060-140, Brasil;HPFP+XQ Centro - Matriz, Curitiba - PR
2018;200;FACULDADE CÁSPER LÍBERO;FCL;Privada sem fins lucrativos;Faculdade;SP;2,8676;3;Faculdade Cásper Líbero;-23.5651035;-46.651121;Av. Paulista, 900 - Bela Vista, São Paulo - SP, 01310-100, Brasil;C8MX+XH Bela Vista, São Paulo - SP
2018;202;FACULDADE DO RIO DE JANEIRO;;Privada com fins lucrativos;Faculdade;RJ;1,33547;2;Faculdade do Rio de Janeiro - Uniesp - Universidade Brasil;-22.9082943;-43.1919267;Rua General Caldwell, 197 - Centro, Rio de Janeiro - RJ, 20230-194, Brasil;3RR5+M6 Centro, Rio de Janeiro - RJ
2018;203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Privada com fins lucrativos;Universidade;SP;3,37109;4;Universidade São Judas - Unidade Butantã;-23.5686598;-46.7137579;Av. Vital Brasil, 1000 - Butantã, São Paulo - SP, 05503-001, Brasil;C7JP+GF Butantã - Butanta, São Paulo - SP
2018;206;CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO;UNIÍTALO;Privada sem fins lucrativos;Centro Universitário;SP;2,71444;3;Centro Universitário Ítalo Brasileiro;-23.6434113;-46.7210074;Av. João Dias, 2046 - Santo Amaro, São Paulo - SP, 04724-003, Brasil;974H+JH Santo Amaro, São Paulo - SP
2018;207;CENTRO UNIVERSITÁRIO MOURA LACERDA;CUML;Privada sem fins lucrativos;Centro Universitário;SP;2,90949;3;Centro Universitario Moura Lacerda (Campus);-21.1612627;-47.7687323;Av. Dr. Oscár de Moura Lacerda, 1520 - Independência, Ribeirão Preto - SP, 14076-510, Brasil;R6QJ+FG Independência, Ribeirão Preto - SP
2018;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Privada sem fins lucrativos;Universidade;SP;3,16834;4;Associação de Ensino de Ribeirão Preto;-21.2030233;-47.77937470000001;Av. Costábile Romano, 2201 - Nova Ribeirânia, Ribeirão Preto - SP, 14096-900, Brasil;Q6WC+Q7 Nova Ribeirânia, Ribeirão Preto - SP
2018;213;CENTRO UNIVERSITÁRIO ÁLVARES PENTEADO;FECAP;Privada sem fins lucrativos;Centro Universitário;SP;3,52059;4;FECAP - Fundação Escola de Comércio Álvares Penteado, Campus Liberdade;-23.5573781;-46.6367631;Av. da Liberdade, 532 - Liberdade, São Paulo - SP, 01502-001, Brasil;C9V7+27 Liberdade, São Paulo - SP
2018;214;FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG;FEAMIG;Privada sem fins lucrativos;Faculdade;MG;2,75212;3;FEAMIG;-19.9391318;-43.9973472;R. Gastão Bráulio dos Santos, 837 - Nova Gameleira, Belo Horizonte - MG, 30510-120, Brasil;3263+83 Nova Gameleira, Belo Horizonte - MG
2018;216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Privada sem fins lucrativos;Centro Universitário;MG;2,57004;3;Instituto Metodista Izabela Hendrix;-19.9324513;-43.9399583;R. da Bahia, 2020 - Lourdes, Belo Horizonte - MG, 30160-012, Brasil;3396+22 Lourdes, Belo Horizonte - MG
2018;217;CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;UNIFAE;Especial;Centro Universitário;SP;2,96103;4;UNIFAE - Centro Universitário das Faculdades Associadas de Ensino - FAE;-21.9648613;-46.7915293;Largo Engenheiro Paulo de Almeida Sandeville 15 - Jardim Santo Andre, São João da Boa Vista - SP, 13870-377, Brasil;26P5+39 Jardim Santo Andre, São João da Boa Vista - SP
2018;219;FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;FAECA DOM BOSCO;Privada sem fins lucrativos;Faculdade;SP;2,27435;3;Colégio e Faculdade Dom Bosco de Monte Aprazível;-20.7703116;-49.7074937;R. Augusto Chiesa, 679 - Centro, Monte Aprazível - SP, 15150-000, Brasil;67HV+V2 Monte Aprazível, SP
2018;220;FACULDADE SÃO JUDAS TADEU;FSJT;Privada sem fins lucrativos;Faculdade;RJ;2,36853;3;Paróquia São Judas Tadeu;-25.4848061;-49.2413456;R. Carlos de Laet, 2495 - Hauer, Curitiba - PR, 81650-040, Brasil;GQ85+3F Hauer - Boqueirão, Curitiba - PR
2018;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Privada com fins lucrativos;Universidade;SP;3,11811;4;Universidade Cruzeiro do Sul;-25.4606494;-49.2886197;R. Santa Catarina, 65 - Água Verde, Curitiba - PR, 80620-100, Brasil;GPQ6+PH Água Verde - Fazendinha/Portão, Curitiba - PR
2018;222;CENTRO UNIVERSITÁRIO DE VOTUPORANGA;UNIFEV;Privada sem fins lucrativos;Centro Universitário;SP;2,76992;3;Centro Universitário de Votuporanga;-20.4155245;-49.9743605;R. Pernambuco - Santa Luzia, Votuporanga - SP, 15500-006, Brasil;H2MG+Q7 Santa Luzia, Votuporanga - SP
2018;224;FACULDADE DE MEDICINA DO ABC;FMABC;Privada sem fins lucrativos;Centro Universitário;SP;3,47212;4;Faculdade de Medicina do ABC | FMABC-FUABC;-23.6610519;-46.5566194;Av. Lauro Gomes, 2000 - Vila Sacadura Cabral, Santo André - SP, 09060-870, Brasil;8CQV+H9 Vila Sacadura Cabral, Santo André - SP
2018;225;FACULDADE DE SANTO ANDRÉ;;Privada sem fins lucrativos;Faculdade;SP;2,31541;3;Faculdade Estácio de Santo André;-23.6553458;-46.5300752;R. Delfim Moreira, 40 - Centro, Santo André - SP, 09015-070, Brasil;8FV9+VX Centro, Santo André - SP
2018;226;CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;Privada sem fins lucrativos;Centro Universitário;SP;2,65968;3;Fundação Lusíada - Campus 1;-23.9631755;-46.3252649;Rua Dr. Armando Salles de Oliveira, 150 - Boqueirão, Santos - SP, 11050-071, Brasil;2MPF+PV Boqueirão, Santos - SP
2018;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Privada sem fins lucrativos;Universidade;SP;3,24169;4;Universidade Católica de Santos - Campus Boqueirão;-23.9599251;-46.32284019999999;Av. Conselheiro Nébias, 589/595 - Boqueirão, Santos - SP, 11045-003, Brasil;2MRG+2V Boqueirão, Santos - SP
2018;231;FACULDADE DE SÃO BERNARDO DO CAMPO - FASB;FASB I;Privada sem fins lucrativos;Faculdade;SP;2,63654;3;FASB - Faculdade São Bernardo;-23.712726;-46.548415;R. Américo Brasiliense, 449 - Centro, São Bernardo do Campo - SP, 09715-020, Brasil;7FP2+WJ Centro, São Bernardo do Campo - SP
2018;234;FACULDADES OSWALDO CRUZ;FOC;Privada com fins lucrativos;Faculdade;SP;2,60499;3;Faculdades Oswaldo Cruz;-23.5310525;-46.6569726;R. Brg. Galvão, 535 - Barra Funda, São Paulo - SP, 01151-000, Brasil;F89V+H6 Barra Funda, São Paulo - SP
2018;240;UNIVERSIDADE SANTA ÚRSULA;USU;Privada sem fins lucrativos;Universidade;RJ;2,47738;3;Universidade Santa Úrsula;-22.9413315;-43.183253;Rua Fernando Ferrari, 75 - Botafogo, Rio de Janeiro - RJ, 22231-040, Brasil;3R58+FM Botafogo, Rio de Janeiro - RJ
2018;242;CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ;UNIA;Privada com fins lucrativos;Centro Universitário;SP;1,94568;3;Anhanguera;-23.6623038;-46.52398789999999;R. Sen. Fláquer, 456 - Centro, Santo André - SP, 09010-160, Brasil;8FQG+3C Centro, Santo André - SP
2018;243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;Privada sem fins lucrativos;Faculdade;SP;2,62851;3;Faculdade do Clube Náutico Mogiano;-23.516457;-46.20189730000001;R. Cabo Diogo Oliver, 758 - Vila Mogilar, Mogi das Cruzes - SP, 08773-000, Brasil;FQMX+C6 Vila Mogilar, Mogi das Cruzes - SP
2018;244;CENTRO UNIVERSITÁRIO FIEO;UNIFIEO;Privada sem fins lucrativos;Centro Universitário;SP;2,08113;3;UNIFIEO;-23.5400814;-46.7620262;Av. Franz Voegeli, 300 - Vila Yara, Osasco - SP, 06020-190, Brasil;F65Q+X5 Vila Yara, Osasco - SP
2018;254;CENTRO UNIVERSITÁRIO DE SÃO PAULO - UNI SÃO PAULO;;Privada com fins lucrativos;Centro Universitário;SP;2,22736;3;Centro Universitário Capital - UNICAPITAL;-23.5750662;-46.58644049999999;R. Ibipetuba, 130 - Vila Prudente, São Paulo - SP, 03127-180, Brasil;CCF7+XC Vila Prudente, São Paulo - SP
2018;255;FACULDADE DE ENGENHARIA E AGRIMENSURA DE PIRASSUNUNGA - FEAP;FEAP;Privada sem fins lucrativos;Faculdade;SP;1,22073;2;Faculdade de Engenharia e Agrimensura de Pirassununga;-22.019243;-47.42632099999999;Rua Romilda Vitoreli, 2070 - Jardim Roma, Pirassununga - SP, 13633-341, Brasil;XHJF+8F Jardim Roma, Pirassununga - SP
2018;263;FACULDADES INTEGRADAS CAMPOS SALLES;FICS;Privada sem fins lucrativos;Faculdade;SP;2,24421;3;FACULDADES INTEGRADAS CAMPOS SALLES;-23.5218506;-46.7037763;R. Nossa Sra. da Lapa, 270/284 - Lapa, São Paulo - SP, 02675-031, Brasil;F7HW+7F Lapa, São Paulo - SP
2018;265;FACULDADES INTEGRADAS DE OURINHOS;FIO;Privada sem fins lucrativos;Centro Universitário;SP;3,49535;4;Centro Universitário das Faculdades Integradas de Ourinhos;-22.9237234;-49.9056153;Rodovia BR-153, Km 338 S/N - Água do Cateto, Ourinhos - SP, 19909-100, Brasil;33GV+GQ Ourinhos, SP
2018;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Privada sem fins lucrativos;Universidade;SP;2,90915;3;Universidade Metodista de Piracicaba - Unimep;-22.7818335;-47.5919507;Rod. do Açúcar, km- 156 - Taquaral, Piracicaba - SP, Brasil;6C95+76 Parque Cecap I, Piracicaba - SP
2018;267;CENTRO UNIVERSITÁRIO ESPÍRITO-SANTENSE/FAESA;;Privada sem fins lucrativos;Centro Universitário;ES;3,74932;4;FAESA | Centro Universitário - Campus Vitória;-20.3109331;-40.314429;Av. Vitória, 2220 - Monte Belo, Vitória - ES, 29053-360, Brasil;MMQP+J6 Monte Belo, Vitória - ES
2018;269;FACULDADE FACCAT;FACCAT;Privada com fins lucrativos;Faculdade;SP;1,83957;2;Faculdades FACCAT;-21.9302544;-50.5176701;R. Caingangs, 171-133 - Vila Nova I, Tupã - SP, 17606-135, Brasil;3F9J+VW Vila Nova I, Tupã - SP
2018;270;FACULDADE DE TUPÃ;;Privada com fins lucrativos;Faculdade;SP;2,49819;3;Universidade Brasil - Faculdade de Tupã;-21.935557;-50.519612;R. Mandaguaris, 274 - Centro, Tupã - SP, 17600-050, Brasil;3F7J+Q5 Centro, Tupã - SP
2018;271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Privada sem fins lucrativos;Universidade;SP;3,30993;4;Unoeste - Campus I;-22.1332872;-51.4028636;R. José Bongiovani, 700 - Cidade Universitária, Pres. Prudente - SP, 19050-920, Brasil;VH8W+MV Cidade Universitária, Pres. Prudente - SP
2018;275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;Privada sem fins lucrativos;Universidade;SP;2,68841;3;Univap Universidade do Vale do Paraíba Faculdade de Odontologia;-23.2083718;-45.9527918;Av. Shishima Hifumi, 2911 - Bloco 4 - Urbanova, São José dos Campos - SP, 12244-000, Brasil;Q2RW+MV São José dos Campos, SP
2018;276;FACULDADE DE DIREITO DE SOROCABA;FADI;Privada sem fins lucrativos;Faculdade;SP;2,42104;3;Faculdade de Direito de Sorocaba;-23.5060494;-47.4624473;R. Dra. Ursulina Lopes Tôrres, 123 - Vergueiro, Sorocaba - SP, 18030-103, Brasil;FGVQ+H2 Jardim Vergueiro, Sorocaba - SP
2018;277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Privada sem fins lucrativos;Centro Universitário;RJ;2,59125;3;UNISUAM;-22.8671429;-43.2538754;Av. Paris, 84 - Bonsucesso, Rio de Janeiro - RJ, 21041-020, Brasil;4PMW+4C Bonsucesso - Bonsuccesso, Rio de Janeiro - RJ
2018;278;FACULDADES INTEGRADAS SIMONSEN;FIS;Privada sem fins lucrativos;Faculdade;RJ;2,37039;3;Faculdades Integradas Simonsen;-22.8784465;-43.4447201;Rua Ibitiúva, 151 - Padre Miguel, Rio de Janeiro - RJ, 21715-400, Brasil;4HC4+J4 Padre Miguel, Rio de Janeiro - RJ
2018;279;FACULDADES INTEGRADAS HÉLIO ALONSO;FACHA;Privada sem fins lucrativos;Faculdade;RJ;2,29558;3;FACHA - Faculdades Integradas Hélio Alonso;-22.899839;-43.275125;R. Lucídio Lago, 345 - Méier, Rio de Janeiro - RJ, 20780-020, Brasil;4P2F+3W Méier, Rio de Janeiro - RJ
2018;284;FACULDADE DE MEDICINA DE ITAJUBÁ;FMIT;Privada sem fins lucrativos;Faculdade;MG;2,24116;3;Faculdade de Medicina de Itajubá - FMIT;-22.435053;-45.457031;Av. Renó Júnior, 368 - São Vicente, Itajubá - MG, 37502-138, Brasil;HG7V+X5 São Vicente, Itajubá - MG
2018;288;FACULDADE DE DIREITO DO VALE DO RIO DOCE;FADIVALE;Privada sem fins lucrativos;Faculdade;MG;2,28079;3;;;;;
2018;294;FACULDADE TRÊS DE MAIO;SETREM;Privada sem fins lucrativos;Faculdade;RS;2,74301;3;SETREM - Sociedade Educacional Três de Maio;-27.783059;-54.249233;Avenida Santa Rosa, 2405 - Centro, Três de Maio - RS, 98910-000, Brasil;6Q82+Q8 Três de Maio, RS
2018;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;Privada sem fins lucrativos;Universidade;RS;3,11075;4;UNISC;-29.69798729999999;-52.4384315;Av. Independência, 2293 - Universitário, Santa Cruz do Sul - RS, 96816-501, Brasil;8H26+RJ Universitário, Santa Cruz do Sul - RS
2018;296;UNIVERSIDADE DA REGIÃO DA CAMPANHA;URCAMP;Privada sem fins lucrativos;Centro Universitário;RS;2,48723;3;URCAMP - Universidade da Região da Campanha;-29.7839567;-55.7916702;Praça Getulio Vargas, 47 - Centro, Alegrete - RS, 97542-570, Brasil;6685+C8 Centro, Alegrete - RS
2018;298;UNIVERSIDADE PITÁGORAS UNOPAR;;Privada com fins lucrativos;Universidade;PR;2,48217;3;Universidade Pitágoras Unopar;-23.3513712;-51.1380175;Av. Paris, 675 - Jardim Piza, Londrina - PR, 86041-100, Brasil;JVX6+FQ Parque Res. Joao Piza, Londrina - PR
2018;299;FACULDADE DE JANDAIA DO SUL;FAFIJAN;Privada sem fins lucrativos;Faculdade;PR;2,37558;3;Fundação Educacional Jandaia do Sul - Fafijan;-23.5971341;-51.6496593;R. Dr. João Maxímiano, 426 - Vila Operária, Jandaia do Sul - PR, 86900-000, Brasil;C932+44 Jandaia do Sul, PR
2018;302;FACULDADE DIVINÓPOLIS;FACED;Privada com fins lucrativos;Faculdade;MG;2,9499;4;Faced;-20.1392271;-44.88806719999999;Market Square 191, R. Três de Outubro, 44 - Centro, Divinópolis - MG, 35500-048, Brasil;V466+8Q Centro, Divinópolis - MG
2018;307;FACULDADE DE MEDICINA DE BARBACENA;FAME;Privada sem fins lucrativos;Faculdade;MG;2,56711;3;Faculdade de Medicina de Barbacena FUNJOBE;-21.2174911;-43.7729723;Praça Pres. Antônio Carlos, 8 - São Sebastiao, Barbacena - MG, 36202-336, Brasil;Q6MG+2R São Sebastiao, Barbacena - MG
2018;308;UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Privada sem fins lucrativos;Centro Universitário;MG;2,15971;3;FUPAC Itajubá (UNIPAC);-22.4273739;-45.450873;R. Dr. Xavier Lisboa, 308 - Porto Velho, Itajubá - MG, 37501-042, Brasil;HGFX+3M Porto Velho, Itajubá - MG
2018;316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Privada sem fins lucrativos;Universidade;SP;3,03269;4;Uninove - Mauá;-23.669924;-46.457745;R. Álvares Machado, 48 - Vila Bocaina, Mauá - SP, 09310-020, Brasil;8GJR+2W Vila Bocaina, Mauá - SP
2018;319;UNIVERSIDADE BRASIL;;Privada sem fins lucrativos;Universidade;SP;2,60691;3;Universidade Brasil;-20.2962683;-50.2801239;Estrada projetada F1, S/N Fazenda Santa Rita, Fernandópolis - SP, 15600-000, Brasil;PP39+FX Fernandópolis, SP
2018;322;UNIVERSIDADE PAULISTA;UNIP;Privada com fins lucrativos;Universidade;SP;2,69125;3;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
2018;330;UNIVERSIDADE IGUAÇU;UNIG;Privada sem fins lucrativos;Universidade;RJ;2,30575;3;UNIG;-22.7590693;-43.473809;Av. Abílio Augusto Távora, 2134 - Dom Rodrigo, Nova Iguaçu - RJ, 26260-045, Brasil;6GRG+9F Dom Rodrigo, Nova Iguaçu - RJ
2018;336;FACULDADE MACHADO SOBRINHO;FMS;Privada sem fins lucrativos;Faculdade;MG;2,41162;3;Faculdade Machado Sobrinho;-21.7908437;-43.3406306;R. Pedro Celeste, 490 - Cruzeiro do Sul, Juiz de Fora - MG, 36030-140, Brasil;6M55+MP Cruzeiro do Sul, Juiz de Fora - MG
2018;337;CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA;CES/JF;Privada sem fins lucrativos;Faculdade;MG;2,32054;3;CES/JF;-21.7729114;-43.34707299999999;Av. Barão do Rio Branco, 3520 - Passos, Juiz de Fora - MG, 36021-630, Brasil;6MG3+R5 Passos, Juiz de Fora - MG
2018;338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Privada sem fins lucrativos;Universidade;MG;3,11729;4;PUC Minas - Coração Eucarístico;-19.9228622;-43.992595;R. Dom José Gaspar, 500 - Coração Eucarístico, Belo Horizonte - MG, 30535-901, Brasil;32G4+VX Coração Eucarístico, Belo Horizonte - MG
2018;339;FACULDADE DE JOÃO PESSOA (SANTA EMÍLIA DO RODAT);;Privada sem fins lucrativos;Faculdade;PB;1,61212;2;Faculdade Santa Emília de Rodat - FASER;-7.120000699999999;-34.8659835;Av. Pres. Epitácio Pessoa, 514 - Torre, João Pessoa - PB, 58040-000, Brasil;V4HM+XJ Torre, João Pessoa - PB
2018;343;CENTRO UNIVERSITÁRIO NEWTON PAIVA;NEWTON PAIVA;Privada com fins lucrativos;Centro Universitário;MG;2,87186;3;Newton Paiva - Clínica de Veterinária;-19.9416268;-43.9650598;R. Mal. Foch, 15 - Grajaú, Belo Horizonte - MG, 30431-189, Brasil;325M+8X Grajaú, Belo Horizonte - MG
2018;344;CENTRO UNIVERSITÁRIO UNA;UNA;Privada com fins lucrativos;Centro Universitário;MG;3,14366;4;Centro Universitário una;-19.9299613;-43.9376953;Av. João Pinheiro, 565 - Centro, Belo Horizonte - MG, 30130-180, Brasil;33C6+2W Centro, Belo Horizonte - MG
2018;345;ESCOLA DE ENGENHARIA KENNEDY;EEK;Privada sem fins lucrativos;Faculdade;MG;2,29866;3;Faculdades Kennedy;-19.815267;-43.977846;R. José Dias Viêira, 46 - Rio Branco, Belo Horizonte - MG, 31535-040, Brasil;52MC+VV Rio Branco, Belo Horizonte - MG
2018;346;INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA;ISCA;Privada sem fins lucrativos;Faculdade;SP;2,19064;3;ISCA Faculdades - Instituto Superior de Ciências Aplicadas de Limeira;-22.5693095;-47.4440828;Rod. Dep. Laércio Côrte, 3000 - Chácara Boa Vista da Graminha, Limeira - SP, 13482-383, Brasil;CHJ4+79 Chácara Boa Vista da Graminha, Limeira - SP
2018;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Privada com fins lucrativos;Centro Universitário;MG;3,16605;4;UniBH - Campus Buritis;-19.9715252;-43.9640453;Av. Professor Mário Werneck, 1685 - Buritis, Belo Horizonte - MG, 30575-180, Brasil;22HP+99 Buritis, Belo Horizonte - MG
2018;351;FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS;FCMMG;Privada sem fins lucrativos;Faculdade;MG;2,56602;3;Faculdade Ciências Médicas de Minas Gerais FCMMG;-19.9242533;-43.9311843;Alameda Ezequiel Dias, 275 - Centro, Belo Horizonte - MG, 30130-110, Brasil;33G9+7G Centro, Belo Horizonte - MG
