Founder;GrauAcademico;BeginYear;EndYear;Momento;NomeIES;SiglaIES;Categoria;OrganizacaoAcademica;IGCContinuo;IGCFaixa;LatitudeIES;LongitudeIES;CidadeIES;EstadoIES;RegiaoIES;EhCidadeIESCapital;OrganizationID;AnoCriacao;LatitudeStartup;LongitudeStartup;P;CidadeStartup;EstadoStartup;EhCidadeStartupCapital;RegiaoStartup
5eb24940a7e8c4bce1740e75;Graduação;1997;2001;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO";PUC-RIO;Privada;Universidade;3.839080000000000000;4;-22.979396600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;99contratos;2016;-23.541057400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2492aa7e8c4bce1740e63;Graduação;2006;2010;Antes;"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING";ESPM;Privada;Faculdade;3.058100000000000000;4;-23.590000000000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;99jobs;2013;-23.562407000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2492ea7e8c4bce1740e65;Graduação;2007;2011;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;99jobs;2013;-23.562407000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24919a7e8c4bce1740e59;Graduação;2005;2012;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;a-vida-feita-de-desconto;2012;-23.621348500000000000;-46.570383000000000000;6.227819;"São Paulo";"São Paulo";1;Sudeste
5eb24919a7e8c4bce1740e59;Graduação;1998;2002;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;a-vida-feita-de-desconto;2012;-23.621348500000000000;-46.570383000000000000;6.227819;"São Paulo";"São Paulo";1;Sudeste
5eb24919a7e8c4bce1740e59;MBA;2011;2012;Antes;"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING";ESPM;Privada;Faculdade;3.058100000000000000;4;-23.590000000000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;a-vida-feita-de-desconto;2012;-23.621348500000000000;-46.570383000000000000;6.227819;"São Paulo";"São Paulo";1;Sudeste
5eb24914a7e8c4bce1740e4d;Especialização;2010;2011;Antes;"FACULDADE ESCOLA PAULISTA DE DIREITO";FACEPD;Privada;Faculdade;3.954890000000000000;5;-23.561007600000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;abdala-siqueira-pellegrino-sociedade-de-advogados;2015;-22.895676600000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb24914a7e8c4bce1740e4d;Graduação;2005;2009;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS";PUC-CAMPINAS;Privada;Universidade;2.776580000000000000;3;-22.833585600000000000;-47.060156000000000000;Campinas;"São Paulo";Sudeste;0;abdala-siqueira-pellegrino-sociedade-de-advogados;2015;-22.895676600000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb2490da7e8c4bce1740e49;Especialização;2018;2019;Antes;"UNIVERSIDADE PAULISTA";UNIP;Privada;Universidade;2.691250000000000000;3;-25.439131500000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;abitat;2018;-12.969660500000000000;-38.488061000000000000;NULL;Salvador;Bahia;1;Nordeste
5eb24904a7e8c4bce1740e43;MBA;2018;2019;Depois;"UNIVERSIDADE POSITIVO";UP;Privada;Universidade;3.219530000000000000;4;-25.446390400000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;abler-recrutamento-digital;2016;-25.434827400000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb24904a7e8c4bce1740e43;Especialização;2018;2019;Depois;"UNIVERSIDADE POSITIVO";UP;Privada;Universidade;3.219530000000000000;4;-25.446390400000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;abler-recrutamento-digital;2016;-25.434827400000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb24904a7e8c4bce1740e43;Graduação;2014;2016;Antes;"CENTRO UNIVERSITÁRIO UNIDADE DE ENSINO SUPERIOR DOM BOSCO";UNDB;Privada;"Centro Universitário";3.351110000000000000;4;-2.499927400000000000;-44.297919000000000000;"São Luís";Maranhão;Nordeste;1;abler-recrutamento-digital;2016;-25.434827400000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb248cca7e8c4bce1740e2d;Graduação;1998;2001;Antes;"FACULDADES SPEI";FACSPEI;Privada;Faculdade;1.934440000000000000;2;-25.431716500000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248cca7e8c4bce1740e2d;Mestrado;2016;2017;Depois;"Faculdade ISAE BRASIL";ISAE;Privada;Faculdade;2.243840000000000000;3;-25.437586900000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248e1a7e8c4bce1740e33;Graduação;2000;2004;Antes;"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING";ESPM;Privada;Faculdade;3.058100000000000000;4;-23.590000000000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248eaa7e8c4bce1740e35;MBA;2012;2013;Depois;"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING";ESPM;Privada;Faculdade;3.058100000000000000;4;-23.590000000000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248eaa7e8c4bce1740e35;Graduação;2004;2011;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248f3a7e8c4bce1740e39;Mestrado;NULL;NULL;NULL;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";UFRJ;Pública;Universidade;4.076550000000000000;5;-22.861707700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248f3a7e8c4bce1740e39;Doutorado/PHD;NULL;NULL;NULL;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";UFRJ;Pública;Universidade;4.076550000000000000;5;-22.861707700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248f7a7e8c4bce1740e3b;Graduação;2010;2016;Antes;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";UFRJ;Pública;Universidade;4.076550000000000000;5;-22.861707700000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248fba7e8c4bce1740e3d;Graduação;2010;2014;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248fba7e8c4bce1740e3d;Especialização;2017;2017;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248fba7e8c4bce1740e3d;Especialização;2015;2016;Depois;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248fba7e8c4bce1740e3d;Especialização;2017;NULL;NULL;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248fda7e8c4bce1740e3f;Graduação;2014;2017;Depois;"UNIVERSIDADE DE MARÍLIA";UNIMAR;Privada;Universidade;3.041960000000000000;4;-22.235223900000000000;-49.951646000000000000;Marília;"São Paulo";Sudeste;0;abstartups;2011;-23.596654700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb248bfa7e8c4bce1740e25;Graduação;2015;2020;Antes;"UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO";UERJ;Pública;Universidade;3.688440000000000000;4;-22.911173900000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;academia-do-universitário;2018;-22.907359800000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb248c2a7e8c4bce1740e27;Graduação;2015;2020;Antes;"UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO";UERJ;Pública;Universidade;3.688440000000000000;4;-22.911173900000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;academia-do-universitário;2018;-22.907359800000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb248b2a7e8c4bce1740e1d;Graduação;1997;2000;Antes;"FACULDADE DE TECNOLOGIA DE SÃO PAULO";FATEC-SP;Pública;Faculdade;2.768520000000000000;3;-23.529577700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;academia-pme;2016;-21.797648800000000000;-48.174440000000000000;NULL;Araraquara;"São Paulo";0;Sudeste
5eb248b4a7e8c4bce1740e1f;Graduação;2013;2017;Antes;"FACULDADE DE TECNOLOGIA DE SÃO PAULO";FATEC-SP;Pública;Faculdade;2.768520000000000000;3;-23.529577700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;academia-pme;2016;-21.797648800000000000;-48.174440000000000000;NULL;Araraquara;"São Paulo";0;Sudeste
5eb248bca7e8c4bce1740e21;Graduação;2012;2015;Antes;"FACULDADE DE TECNOLOGIA DE TAQUARITINGA";FATEC/TQ;Pública;Faculdade;2.699830000000000000;3;-21.430094000000000000;-48.506742000000000000;Taquaritinga;"São Paulo";Sudeste;0;academia-pme;2016;-21.797648800000000000;-48.174440000000000000;NULL;Araraquara;"São Paulo";0;Sudeste
5eb2488fa7e8c4bce1740e09;Especialização;2007;2008;Antes;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;accountfy;2017;-23.596645200000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2489da7e8c4bce1740e0b;Graduação;2001;2004;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO";PUC-RIO;Privada;Universidade;3.839080000000000000;4;-22.979396600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;accountfy;2017;-23.596645200000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2489da7e8c4bce1740e0b;Graduação;2005;2009;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO";PUC-RIO;Privada;Universidade;3.839080000000000000;4;-22.979396600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;accountfy;2017;-23.596645200000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2489da7e8c4bce1740e0b;MBA;2010;2011;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;accountfy;2017;-23.596645200000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24888a7e8c4bce1740e03;Graduação;1999;2004;Antes;"FACULDADE ARMANDO ALVARES PENTEADO";FA-FAAP;Privada;Faculdade;2.440290000000000000;3;-23.545035800000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;acesso-2;2010;-23.561869100000000000;-46.570383000000000000;361.158826;"São Paulo";"São Paulo";1;Sudeste
5eb24875a7e8c4bce1740df5;Graduação;1995;1998;Antes;"UNIVERSIDADE PAULISTA";UNIP;Privada;Universidade;2.691250000000000000;3;-25.439131500000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;acordo-certo;2014;-23.565348100000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24875a7e8c4bce1740df5;MBA;2019;2021;Depois;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;acordo-certo;2014;-23.565348100000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24879a7e8c4bce1740df7;Graduação;2004;2007;Antes;"FACULDADE UNIÃO BANDEIRANTE";"FACULDADE UNIÃO BANDEIRANTE";Privada;Faculdade;1.841480000000000000;2;-23.507625300000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;acordo-certo;2014;-23.565348100000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24879a7e8c4bce1740df7;MBA;2009;2011;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;acordo-certo;2014;-23.565348100000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24859a7e8c4bce1740de3;Graduação;NULL;NULL;NULL;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;adianta-pagamentos-ltda;2016;-23.567387000000000000;-46.570383000000000000;1883.303414;"São Paulo";"São Paulo";1;Sudeste
5eb24861a7e8c4bce1740de5;Mestrado;2005;2007;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;adianta-pagamentos-ltda;2016;-23.567387000000000000;-46.570383000000000000;1883.303414;"São Paulo";"São Paulo";1;Sudeste
5eb24861a7e8c4bce1740de5;Especialização;2012;2013;Antes;"FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS";FFIA;Privada;Faculdade;3.738760000000000000;4;-23.565587100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;adianta-pagamentos-ltda;2016;-23.567387000000000000;-46.570383000000000000;1883.303414;"São Paulo";"São Paulo";1;Sudeste
5eb24861a7e8c4bce1740de5;Graduação;2007;2011;Antes;"UNIVERSIDADE PAULISTA";UNIP;Privada;Universidade;2.691250000000000000;3;-25.439131500000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;adianta-pagamentos-ltda;2016;-23.567387000000000000;-46.570383000000000000;1883.303414;"São Paulo";"São Paulo";1;Sudeste
5eb24856a7e8c4bce1740ddf;Graduação;2002;2006;Antes;"INSTITUTO TECNOLÓGICO DE AERONÁUTICA";ITA;Pública;Faculdade;4.262930000000000000;5;-23.210871400000000000;-45.884175000000000000;"São José dos Campos";"São Paulo";Sudeste;0;adimplere;2015;-23.554176900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb24853a7e8c4bce1740dd9;Especialização;2011;2013;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;adroit-robotics;2013;-23.581782700000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2484da7e8c4bce1740dcf;Graduação;2007;2012;Antes;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";UFRGS;Pública;Universidade;4.297140000000000000;5;-30.033240800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;aegro-2;2014;-30.034687000000000000;-51.228660000000000000;2950.937895;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb2484da7e8c4bce1740dcf;Mestrado;2014;2016;Antes;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";UFRGS;Pública;Universidade;4.297140000000000000;5;-30.033240800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;aegro-2;2014;-30.034687000000000000;-51.228660000000000000;2950.937895;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb24841a7e8c4bce1740dc5;MBA;2012;2013;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVES;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;aevo-innovate;2007;-20.315683100000000000;-40.322209000000000000;NULL;Vitória;"Espírito Santo";1;Sudeste
5eb24841a7e8c4bce1740dc5;Graduação;2001;2005;Antes;"UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO";UFES;Pública;Universidade;3.512710000000000000;4;-20.276954900000000000;-40.322209000000000000;Vitória;"Espírito Santo";Sudeste;1;aevo-innovate;2007;-20.315683100000000000;-40.322209000000000000;NULL;Vitória;"Espírito Santo";1;Sudeste
5eb24848a7e8c4bce1740dc7;Graduação;2006;2010;Antes;"CENTRO UNIVERSITÁRIO DE BELO HORIZONTE";UNI-BH;Privada;"Centro Universitário";3.166050000000000000;4;-19.971525200000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;aevo-innovate;2007;-20.315683100000000000;-40.322209000000000000;NULL;Vitória;"Espírito Santo";1;Sudeste
5eb24848a7e8c4bce1740dc7;MBA;2014;2016;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVES;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;aevo-innovate;2007;-20.315683100000000000;-40.322209000000000000;NULL;Vitória;"Espírito Santo";1;Sudeste
5eb24835a7e8c4bce1740dbd;Graduação;2003;2008;Antes;"UNIVERSIDADE ESTÁCIO DE SÁ";UNESA;Privada;Universidade;2.701880000000000000;3;-25.431711600000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;afilio;2008;-23.005561100000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb2483ca7e8c4bce1740dbf;Graduação;2016;2016;Depois;"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA";CEFET/RJ;Pública;"Centro Universitário";3.160100000000000000;4;-22.912495800000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;afilio;2008;-23.005561100000000000;-43.227875000000000000;NULL;"Rio de Janeiro";"Rio de Janeiro";1;Sudeste
5eb24828a7e8c4bce1740dad;Graduação;2006;2011;Antes;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";UFRGS;Pública;Universidade;4.297140000000000000;5;-30.033240800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;agenciou;2017;-30.058638700000000000;-51.228660000000000000;40.442655;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb2482aa7e8c4bce1740daf;Graduação;2008;2013;Antes;"UNIVERSIDADE DO VALE DO RIO DOS SINOS";UNISINOS;Privada;Universidade;3.608140000000000000;4;-29.795514500000000000;-51.146235000000000000;"São Leopoldo";"Rio Grande do Sul";Sul;0;agenciou;2017;-30.058638700000000000;-51.228660000000000000;40.442655;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb24831a7e8c4bce1740db1;MBA;2014;2016;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVRS;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;agenciou;2017;-30.058638700000000000;-51.228660000000000000;40.442655;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb24831a7e8c4bce1740db1;Graduação;2006;2012;Antes;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";UFRGS;Pública;Universidade;4.297140000000000000;5;-30.033240800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;agenciou;2017;-30.058638700000000000;-51.228660000000000000;40.442655;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb24833a7e8c4bce1740db3;Graduação;2004;2012;Antes;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";UFRGS;Pública;Universidade;4.297140000000000000;5;-30.033240800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;agenciou;2017;-30.058638700000000000;-51.228660000000000000;40.442655;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb24824a7e8c4bce1740da9;Graduação;2006;2011;Antes;"CENTRO UNIVERSITÁRIO CURITIBA";UNICURITIBA;Privada;"Centro Universitário";3.056480000000000000;4;-25.450375700000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;agenda-beleza;2011;-25.444545500000000000;-49.271848000000000000;6.990409;Curitiba;Paraná;1;Sul
5eb24811a7e8c4bce1740d9f;Graduação;2011;2015;Antes;"UNIVERSIDADE FEDERAL DO CEARÁ";UFC;Pública;Universidade;3.880570000000000000;4;-3.741891700000000000;-38.589928000000000000;Fortaleza;Ceará;Nordeste;1;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb24814a7e8c4bce1740da1;Graduação;1995;2001;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb2481aa7e8c4bce1740da3;Especialização;2019;NULL;NULL;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL";PUCRS;Privada;Universidade;3.664940000000000000;4;-30.058925000000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb2481aa7e8c4bce1740da3;Especialização;2011;2013;Antes;"UNIVERSIDADE FEDERAL DO CEARÁ";UFC;Pública;Universidade;3.880570000000000000;4;-3.741891700000000000;-38.589928000000000000;Fortaleza;Ceará;Nordeste;1;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb2481aa7e8c4bce1740da3;Especialização;2019;NULL;NULL;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVCE;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb2481aa7e8c4bce1740da3;Graduação;2003;2008;Antes;"UNIVERSIDADE ESTADUAL VALE DO ACARAÚ";UVA;Pública;Universidade;2.321420000000000000;3;-3.676808900000000000;-40.348668000000000000;Sobral;Ceará;Nordeste;0;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb24821a7e8c4bce1740da5;MBA;2013;2015;Antes;"UNIVERSIDADE DE FORTALEZA";UNIFOR;Privada;Universidade;3.075210000000000000;4;-3.768775300000000000;-38.589928000000000000;Fortaleza;Ceará;Nordeste;1;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb24821a7e8c4bce1740da5;Graduação;2009;2012;Antes;"Centro Universitário Metrocamp Wyden";"UniMetrocamp Wyden";Privada;"Centro Universitário";2.668840000000000000;3;-22.908790000000000000;-47.060156000000000000;Campinas;"São Paulo";Sudeste;0;agenda-edu;2014;-3.749619800000000000;-38.589928000000000000;216.181000;Fortaleza;Ceará;1;Nordeste
5eb24809a7e8c4bce1740d97;Graduação;2006;2009;Antes;"CENTRO UNIVERSITÁRIO SENAC";SENACSP;Privada;"Centro Universitário";2.803380000000000000;3;-23.669400100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;agendor;2012;-23.519658400000000000;-46.570383000000000000;169.654602;"São Paulo";"São Paulo";1;Sudeste
5eb2480ea7e8c4bce1740d99;Graduação;2015;2018;Depois;"UNIVERSIDADE ANHEMBI MORUMBI";UAM;Privada;Universidade;3.076210000000000000;4;-23.600097700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;agendor;2012;-23.519658400000000000;-46.570383000000000000;169.654602;"São Paulo";"São Paulo";1;Sudeste
5eb247ffa7e8c4bce1740d8b;Graduação;2002;2007;Antes;"UNIVERSIDADE FEDERAL DA BAHIA";UFBA;Pública;Universidade;3.760800000000000000;4;-13.003676000000000000;-38.488061000000000000;Salvador;Bahia;Nordeste;1;agilize;2012;-23.596645200000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb247fda7e8c4bce1740d87;Graduação;2014;2017;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS";"PUC GOIÁS";Privada;Universidade;2.661280000000000000;3;-16.676205700000000000;-49.255814000000000000;Goiânia;Goiás;Centro-Oeste;1;agregar-negócios;2016;-16.690512100000000000;-49.255814000000000000;NULL;Goiânia;Goiás;1;Centro-Oeste
5eb247eca7e8c4bce1740d7d;Graduação;1999;2003;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;agriconnected;2017;-23.532604400000000000;-46.570383000000000000;522.745207;"São Paulo";"São Paulo";1;Sudeste
